,speaker_id,text,path
39874,p269,I began to pray.,./data/VCTK/raw/wav8/p269/p269_215.wav
39875,p269,I have spoken to the skipper.,./data/VCTK/raw/wav8/p269/p269_229.wav
39876,p269,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",./data/VCTK/raw/wav8/p269/p269_003.wav
39877,p269,Others have tried to explain the phenomenon physically.,./data/VCTK/raw/wav8/p269/p269_017.wav
39878,p269,His team management was protective.,./data/VCTK/raw/wav8/p269/p269_177.wav
39879,p269,This latter point is hugely important.,./data/VCTK/raw/wav8/p269/p269_163.wav
39880,p269,Four policemen were wounded.,./data/VCTK/raw/wav8/p269/p269_188.wav
39881,p269,The play is based on a real-life event.,./data/VCTK/raw/wav8/p269/p269_375.wav
39882,p269,It is long gone.,./data/VCTK/raw/wav8/p269/p269_361.wav
39883,p269,Her husband was very concerned that it might be fatal.,./data/VCTK/raw/wav8/p269/p269_349.wav
39884,p269,But the real problem is the closure of the export market.,./data/VCTK/raw/wav8/p269/p269_365.wav
39885,p269,The jury is expected to return a verdict in the case today.,./data/VCTK/raw/wav8/p269/p269_403.wav
39886,p269,It should be an enjoyable and challenging period of their lives.,./data/VCTK/raw/wav8/p269/p269_371.wav
39887,p269,It was forced to divert.,./data/VCTK/raw/wav8/p269/p269_359.wav
39888,p269,The bottom line is that we had to get a win.,./data/VCTK/raw/wav8/p269/p269_198.wav
39889,p269,They are expected to appear at Edinburgh Sheriff Court today.,./data/VCTK/raw/wav8/p269/p269_167.wav
39890,p269,Customers for the panels include the National Trust for Scotland.,./data/VCTK/raw/wav8/p269/p269_173.wav
39891,p269,Some have accepted it as a miracle without physical explanation.,./data/VCTK/raw/wav8/p269/p269_013.wav
39892,p269,The rainbow is a division of white light into many beautiful colors.,./data/VCTK/raw/wav8/p269/p269_007.wav
39893,p269,Saddam Hussein is a devil.,./data/VCTK/raw/wav8/p269/p269_211.wav
39894,p269,"It's all about money, money, money.",./data/VCTK/raw/wav8/p269/p269_205.wav
39895,p269,The singer is expected to be in hospital for several days.,./data/VCTK/raw/wav8/p269/p269_239.wav
39896,p269,"Well, they were the unlucky ones.",./data/VCTK/raw/wav8/p269/p269_238.wav
39897,p269,The album was widely expected to be a commercial disaster.,./data/VCTK/raw/wav8/p269/p269_204.wav
39898,p269,This gives a financial incentive to switch.,./data/VCTK/raw/wav8/p269/p269_210.wav
39899,p269,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",./data/VCTK/raw/wav8/p269/p269_006.wav
39900,p269,Throughout the centuries people have explained the rainbow in various ways.,./data/VCTK/raw/wav8/p269/p269_012.wav
39901,p269,I lost my head.,./data/VCTK/raw/wav8/p269/p269_172.wav
39902,p269,I've put my own money into this project.,./data/VCTK/raw/wav8/p269/p269_166.wav
39903,p269,The conference is the first test.,./data/VCTK/raw/wav8/p269/p269_199.wav
39904,p269,A great deal has been achieved.,./data/VCTK/raw/wav8/p269/p269_358.wav
39905,p269,"Six of the asylum seekers left the offices, it was reported.",./data/VCTK/raw/wav8/p269/p269_370.wav
39906,p269,"As, indeed, they would be.",./data/VCTK/raw/wav8/p269/p269_364.wav
39907,p269,The car was just there.,./data/VCTK/raw/wav8/p269/p269_402.wav
39908,p269,"Well, it did last time, he was reminded.",./data/VCTK/raw/wav8/p269/p269_399.wav
39909,p269,It's a true story.,./data/VCTK/raw/wav8/p269/p269_372.wav
39910,p269,"By then, a massive legal battle is likely to have started.",./data/VCTK/raw/wav8/p269/p269_400.wav
39911,p269,It is the Holiday programme with a mortgage.,./data/VCTK/raw/wav8/p269/p269_366.wav
39912,p269,We have to move forward.,./data/VCTK/raw/wav8/p269/p269_170.wav
39913,p269,It is so unfair.,./data/VCTK/raw/wav8/p269/p269_164.wav
39914,p269,The Dutchman was in time to see the breakthrough.,./data/VCTK/raw/wav8/p269/p269_158.wav
39915,p269,We also need a small plastic snake and a big toy frog for the kids.,./data/VCTK/raw/wav8/p269/p269_004.wav
39916,p269,"People look, but no one ever finds it.",./data/VCTK/raw/wav8/p269/p269_010.wav
39917,p269,Other members of the family were too upset to comment last night.,./data/VCTK/raw/wav8/p269/p269_038.wav
39918,p269,"Some realism was needed about time, resources and management.",./data/VCTK/raw/wav8/p269/p269_206.wav
39919,p269,Feel the heat?,./data/VCTK/raw/wav8/p269/p269_212.wav
39920,p269,HARRY Potter has lost his magic.,./data/VCTK/raw/wav8/p269/p269_213.wav
39921,p269,I had been at the Evening Standard for two years.,./data/VCTK/raw/wav8/p269/p269_207.wav
39922,p269,That's no bad thing.,./data/VCTK/raw/wav8/p269/p269_039.wav
39923,p269,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",./data/VCTK/raw/wav8/p269/p269_011.wav
39924,p269,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",./data/VCTK/raw/wav8/p269/p269_005.wav
39925,p269,I was so nervous.,./data/VCTK/raw/wav8/p269/p269_159.wav
39926,p269,It is an attitude of mind.,./data/VCTK/raw/wav8/p269/p269_165.wav
39927,p269,We knew we had the goal we wanted.,./data/VCTK/raw/wav8/p269/p269_171.wav
39928,p269,My husband was born in Zimbabwe.,./data/VCTK/raw/wav8/p269/p269_401.wav
39929,p269,"Instead, he was informed to join the line of creditors.",./data/VCTK/raw/wav8/p269/p269_367.wav
39930,p269,All the investment is possible through the public sector.,./data/VCTK/raw/wav8/p269/p269_373.wav
39931,p269,Apart from the result we have to be happy with our performance.,./data/VCTK/raw/wav8/p269/p269_398.wav
39932,p269,We are a peaceful people.,./data/VCTK/raw/wav8/p269/p269_328.wav
39933,p269,Details of the new vessel were given in London yesterday.,./data/VCTK/raw/wav8/p269/p269_314.wav
39934,p269,It changed my life.,./data/VCTK/raw/wav8/p269/p269_300.wav
39935,p269,My office is bare.,./data/VCTK/raw/wav8/p269/p269_116.wav
39936,p269,Oil embargo endorsed.,./data/VCTK/raw/wav8/p269/p269_102.wav
39937,p269,You will be.,./data/VCTK/raw/wav8/p269/p269_089.wav
39938,p269,Scotland had great assets.,./data/VCTK/raw/wav8/p269/p269_062.wav
39939,p269,It is a job creation scheme.,./data/VCTK/raw/wav8/p269/p269_076.wav
39940,p269,Some families have even requested to leave the city.,./data/VCTK/raw/wav8/p269/p269_248.wav
39941,p269,It is fantastic that other women will be able to benefit.,./data/VCTK/raw/wav8/p269/p269_260.wav
39942,p269,Similar measures are expected in England and Wales.,./data/VCTK/raw/wav8/p269/p269_274.wav
39943,p269,We do not want any terrorist attacks on any Israeli civilians.,./data/VCTK/raw/wav8/p269/p269_275.wav
39944,p269,Kirkwood was arrested.,./data/VCTK/raw/wav8/p269/p269_261.wav
39945,p269,The project has already secured the support of Sir Sean Connery.,./data/VCTK/raw/wav8/p269/p269_249.wav
39946,p269,There was no mention of an amnesty in the Belfast Agreement.,./data/VCTK/raw/wav8/p269/p269_077.wav
39947,p269,It's that kind of place.,./data/VCTK/raw/wav8/p269/p269_063.wav
39948,p269,"By then, he was walking on water.",./data/VCTK/raw/wav8/p269/p269_088.wav
39949,p269,But they did not even get a reply to their letter.,./data/VCTK/raw/wav8/p269/p269_103.wav
39950,p269,Every woman deserves to live without this type of fear.,./data/VCTK/raw/wav8/p269/p269_117.wav
39951,p269,It's an issue that will have to be tackled.,./data/VCTK/raw/wav8/p269/p269_301.wav
39952,p269,Violence and threatening behaviour has no place in a school.,./data/VCTK/raw/wav8/p269/p269_315.wav
39953,p269,The election is total confusion and chaos.,./data/VCTK/raw/wav8/p269/p269_329.wav
39954,p269,"If you can run a computer, you can talk to the world.",./data/VCTK/raw/wav8/p269/p269_303.wav
39955,p269,It's just not funny!,./data/VCTK/raw/wav8/p269/p269_317.wav
39956,p269,It's terrible that he has died the same way.,./data/VCTK/raw/wav8/p269/p269_129.wav
39957,p269,"We want to get to the final, anyway.",./data/VCTK/raw/wav8/p269/p269_101.wav
39958,p269,Maybe this battle has been.,./data/VCTK/raw/wav8/p269/p269_115.wav
39959,p269,Her body was found about four miles from the car.,./data/VCTK/raw/wav8/p269/p269_049.wav
39960,p269,The girls are so lucky to be alive.,./data/VCTK/raw/wav8/p269/p269_075.wav
39961,p269,There was a battle there.,./data/VCTK/raw/wav8/p269/p269_061.wav
39962,p269,I saw it at a ruck.,./data/VCTK/raw/wav8/p269/p269_288.wav
39963,p269,They wanted the club to make money.,./data/VCTK/raw/wav8/p269/p269_277.wav
39964,p269,I am very angry.,./data/VCTK/raw/wav8/p269/p269_263.wav
39965,p269,"But, in fact, the reverse is true.",./data/VCTK/raw/wav8/p269/p269_276.wav
39966,p269,I intended to look for another club on loan.,./data/VCTK/raw/wav8/p269/p269_289.wav
39967,p269,They're appalled by that.,./data/VCTK/raw/wav8/p269/p269_060.wav
39968,p269,Both sides have been hit by injury.,./data/VCTK/raw/wav8/p269/p269_074.wav
39969,p269,He had no enemies.,./data/VCTK/raw/wav8/p269/p269_048.wav
39970,p269,It's also important that they are not seen as a soft option.,./data/VCTK/raw/wav8/p269/p269_114.wav
39971,p269,May not have been at fault?,./data/VCTK/raw/wav8/p269/p269_100.wav
39972,p269,It's the traumatic event in the childhood of the nation.,./data/VCTK/raw/wav8/p269/p269_128.wav
39973,p269,"In performance, that quality can prove to be a challenge.",./data/VCTK/raw/wav8/p269/p269_316.wav
39974,p269,Sunday's game was not a trial.,./data/VCTK/raw/wav8/p269/p269_302.wav
39975,p269,Right up until a week ago we thought they were very keen.,./data/VCTK/raw/wav8/p269/p269_306.wav
39976,p269,There is no openness.,./data/VCTK/raw/wav8/p269/p269_312.wav
39977,p269,No date has been set for the appeal.,./data/VCTK/raw/wav8/p269/p269_104.wav
39978,p269,I can't even get into the A team.,./data/VCTK/raw/wav8/p269/p269_110.wav
39979,p269,"If not, a deal could take many months.",./data/VCTK/raw/wav8/p269/p269_138.wav
39980,p269,I was just trying to win the golf tournament.,./data/VCTK/raw/wav8/p269/p269_070.wav
39981,p269,They are real.,./data/VCTK/raw/wav8/p269/p269_064.wav
39982,p269,You do not change overnight.,./data/VCTK/raw/wav8/p269/p269_058.wav
39983,p269,It shows a contempt by him for the industry.,./data/VCTK/raw/wav8/p269/p269_299.wav
39984,p269,"On this showing, they should stick with the lads.",./data/VCTK/raw/wav8/p269/p269_272.wav
39985,p269,The work between the musicians and the fire is very important.,./data/VCTK/raw/wav8/p269/p269_266.wav
39986,p269,The warning is timely.,./data/VCTK/raw/wav8/p269/p269_267.wav
39987,p269,It left me with a sadness.,./data/VCTK/raw/wav8/p269/p269_273.wav
39988,p269,Police were called to the ground and interviewed a number of people.,./data/VCTK/raw/wav8/p269/p269_298.wav
39989,p269,Art is extra.,./data/VCTK/raw/wav8/p269/p269_059.wav
39990,p269,I've spent a lot of time on buses.,./data/VCTK/raw/wav8/p269/p269_065.wav
39991,p269,It's a winner.,./data/VCTK/raw/wav8/p269/p269_071.wav
39992,p269,What will happen then?,./data/VCTK/raw/wav8/p269/p269_139.wav
39993,p269,The picture is the same across Scotland.,./data/VCTK/raw/wav8/p269/p269_111.wav
39994,p269,It's not perfect.,./data/VCTK/raw/wav8/p269/p269_105.wav
39995,p269,They are wrong.,./data/VCTK/raw/wav8/p269/p269_313.wav
39996,p269,I was the sheep.,./data/VCTK/raw/wav8/p269/p269_307.wav
39997,p269,The award to Senator Mitchell was announced by the Foreign Office.,./data/VCTK/raw/wav8/p269/p269_311.wav
39998,p269,I have tonight resigned as a member of the European Commission.,./data/VCTK/raw/wav8/p269/p269_305.wav
39999,p269,That's the law of the land.,./data/VCTK/raw/wav8/p269/p269_339.wav
40000,p269,We have to look at everything before we make any final decision.,./data/VCTK/raw/wav8/p269/p269_113.wav
40001,p269,He pleaded for caution.,./data/VCTK/raw/wav8/p269/p269_107.wav
40002,p269,An announcement on his replacement is expected within three weeks.,./data/VCTK/raw/wav8/p269/p269_098.wav
40003,p269,We have to be sure that the taxation system can work.,./data/VCTK/raw/wav8/p269/p269_067.wav
40004,p269,I was as strong as a horse.,./data/VCTK/raw/wav8/p269/p269_073.wav
40005,p269,This court has made an order which has not been observed.,./data/VCTK/raw/wav8/p269/p269_265.wav
40006,p269,The government has until midnight tomorrow to make a decision.,./data/VCTK/raw/wav8/p269/p269_271.wav
40007,p269,The distinction is also supported by doctors.,./data/VCTK/raw/wav8/p269/p269_259.wav
40008,p269,"For the Scottish judges, the affair is very delicate and unique.",./data/VCTK/raw/wav8/p269/p269_258.wav
40009,p269,They are never here.,./data/VCTK/raw/wav8/p269/p269_270.wav
40010,p269,It is also very valuable.,./data/VCTK/raw/wav8/p269/p269_264.wav
40011,p269,There could be a way back.,./data/VCTK/raw/wav8/p269/p269_072.wav
40012,p269,"Over time, with patience and precision, the terrorists will be pursued.",./data/VCTK/raw/wav8/p269/p269_066.wav
40013,p269,"However, the intensive care unit at the Southern General Hospital was full.",./data/VCTK/raw/wav8/p269/p269_099.wav
40014,p269,"While they went on holiday, we got the contract.",./data/VCTK/raw/wav8/p269/p269_106.wav
40015,p269,It was the eighties.,./data/VCTK/raw/wav8/p269/p269_112.wav
40016,p269,I came into this world with nothing.,./data/VCTK/raw/wav8/p269/p269_338.wav
40017,p269,A new school will be built.,./data/VCTK/raw/wav8/p269/p269_304.wav
40018,p269,But it's a subtle process.,./data/VCTK/raw/wav8/p269/p269_310.wav
40019,p269,"However, the snow was welcomed by some.",./data/VCTK/raw/wav8/p269/p269_309.wav
40020,p269,They had a confession.,./data/VCTK/raw/wav8/p269/p269_335.wav
40021,p269,SCOTLAND has shown the way.,./data/VCTK/raw/wav8/p269/p269_321.wav
40022,p269,It's the big omission.,./data/VCTK/raw/wav8/p269/p269_137.wav
40023,p269,I thought it was a fantastic game.,./data/VCTK/raw/wav8/p269/p269_123.wav
40024,p269,People must remain vigilant.,./data/VCTK/raw/wav8/p269/p269_080.wav
40025,p269,They've got to account for it.,./data/VCTK/raw/wav8/p269/p269_094.wav
40026,p269,It was ugly.,./data/VCTK/raw/wav8/p269/p269_043.wav
40027,p269,None has ever been found.,./data/VCTK/raw/wav8/p269/p269_057.wav
40028,p269,"However, he will have his work cut out defending his title.",./data/VCTK/raw/wav8/p269/p269_282.wav
40029,p269,I feel really sorry for the Iraqi people.,./data/VCTK/raw/wav8/p269/p269_296.wav
40030,p269,They want to shut the Scottish Office.,./data/VCTK/raw/wav8/p269/p269_269.wav
40031,p269,"On the ground, the West Bank was again the focus of violence.",./data/VCTK/raw/wav8/p269/p269_241.wav
40032,p269,I can't get a job.,./data/VCTK/raw/wav8/p269/p269_255.wav
40033,p269,Her presence was almost everywhere.,./data/VCTK/raw/wav8/p269/p269_254.wav
40034,p269,It's quite nice.,./data/VCTK/raw/wav8/p269/p269_240.wav
40035,p269,Labour's Scottish general secretary Alex Rowley was delighted yesterday.,./data/VCTK/raw/wav8/p269/p269_268.wav
40036,p269,The amount of energy in a tornado is enormous.,./data/VCTK/raw/wav8/p269/p269_297.wav
40037,p269,"In essence, the teaching profession has a choice.",./data/VCTK/raw/wav8/p269/p269_283.wav
40038,p269,We are a grandmother.,./data/VCTK/raw/wav8/p269/p269_056.wav
40039,p269,I was scared.,./data/VCTK/raw/wav8/p269/p269_042.wav
40040,p269,This is the way things should be handled.,./data/VCTK/raw/wav8/p269/p269_081.wav
40041,p269,She has been shot.,./data/VCTK/raw/wav8/p269/p269_122.wav
40042,p269,The whole thing of doing the movie was a risk.,./data/VCTK/raw/wav8/p269/p269_136.wav
40043,p269,"The report will go before the Scottish Parliament, probably in early autumn.",./data/VCTK/raw/wav8/p269/p269_320.wav
40044,p269,Referees are easy targets.,./data/VCTK/raw/wav8/p269/p269_334.wav
40045,p269,Graeme was prepared.,./data/VCTK/raw/wav8/p269/p269_308.wav
40046,p269,I did not name it.,./data/VCTK/raw/wav8/p269/p269_322.wav
40047,p269,"In the old days, it was easy.",./data/VCTK/raw/wav8/p269/p269_336.wav
40048,p269,It was quite rigorous.,./data/VCTK/raw/wav8/p269/p269_108.wav
40049,p269,We had a reunion last week.,./data/VCTK/raw/wav8/p269/p269_134.wav
40050,p269,"Previously, they were raised in the European Court of Human Rights.",./data/VCTK/raw/wav8/p269/p269_097.wav
40051,p269,I'd like to continue that record.,./data/VCTK/raw/wav8/p269/p269_083.wav
40052,p269,You need a trademark.,./data/VCTK/raw/wav8/p269/p269_068.wav
40053,p269,This obsession wasn't just contained within the world of the losers.,./data/VCTK/raw/wav8/p269/p269_054.wav
40054,p269,"Two other men, including the taxi driver, were wounded in the attack.",./data/VCTK/raw/wav8/p269/p269_040.wav
40055,p269,This is a national crisis.,./data/VCTK/raw/wav8/p269/p269_295.wav
40056,p269,He promised to lead from the front in the battle for entry.,./data/VCTK/raw/wav8/p269/p269_281.wav
40057,p269,It is nearly there.,./data/VCTK/raw/wav8/p269/p269_256.wav
40058,p269,A succession of managers in the opera company resigned.,./data/VCTK/raw/wav8/p269/p269_242.wav
40059,p269,"It would still have been a good film, but very different.",./data/VCTK/raw/wav8/p269/p269_243.wav
40060,p269,Special measures were needed.,./data/VCTK/raw/wav8/p269/p269_257.wav
40061,p269,A search and rescue mission was mounted within minutes.,./data/VCTK/raw/wav8/p269/p269_280.wav
40062,p269,It's like a high school play.,./data/VCTK/raw/wav8/p269/p269_294.wav
40063,p269,She is believed to be in South Africa.,./data/VCTK/raw/wav8/p269/p269_041.wav
40064,p269,New York is expected to come to a standstill.,./data/VCTK/raw/wav8/p269/p269_055.wav
40065,p269,"Painful, but only because it's true.",./data/VCTK/raw/wav8/p269/p269_069.wav
40066,p269,"It is not long term, but I need time to recover.",./data/VCTK/raw/wav8/p269/p269_082.wav
40067,p269,"Certainly, the Taliban regime is finished.",./data/VCTK/raw/wav8/p269/p269_096.wav
40068,p269,The trial is funded solely by Edinburgh City Council.,./data/VCTK/raw/wav8/p269/p269_135.wav
40069,p269,We recognise the important role of golf in attracting visitors.,./data/VCTK/raw/wav8/p269/p269_121.wav
40070,p269,"I was fighting for my life, I thought.",./data/VCTK/raw/wav8/p269/p269_109.wav
40071,p269,"However, the groups denied the claims.",./data/VCTK/raw/wav8/p269/p269_337.wav
40072,p269,The Government in Westminster is simply not prepared to save him.,./data/VCTK/raw/wav8/p269/p269_323.wav
40073,p269,I was rubbish.,./data/VCTK/raw/wav8/p269/p269_327.wav
40074,p269,The problems began a long time ago.,./data/VCTK/raw/wav8/p269/p269_333.wav
40075,p269,I could see his desire for the job in his eyes.,./data/VCTK/raw/wav8/p269/p269_125.wav
40076,p269,"Offered the gold medal, he declined.",./data/VCTK/raw/wav8/p269/p269_131.wav
40077,p269,It was a delight on every level.,./data/VCTK/raw/wav8/p269/p269_119.wav
40078,p269,The name on the passport and other details have not been disclosed.,./data/VCTK/raw/wav8/p269/p269_092.wav
40079,p269,All options are open.,./data/VCTK/raw/wav8/p269/p269_086.wav
40080,p269,Several other pupils and staff were seriously injured in the accident.,./data/VCTK/raw/wav8/p269/p269_051.wav
40081,p269,Mexico City was a wonderful experience.,./data/VCTK/raw/wav8/p269/p269_045.wav
40082,p269,Even the one she loved.,./data/VCTK/raw/wav8/p269/p269_079.wav
40083,p269,You've got to have both sides.,./data/VCTK/raw/wav8/p269/p269_290.wav
40084,p269,"In fact, he was talking about the survival business.",./data/VCTK/raw/wav8/p269/p269_284.wav
40085,p269,We decided we would go for a specialist inside centre.,./data/VCTK/raw/wav8/p269/p269_253.wav
40086,p269,You can feel at home in China.,./data/VCTK/raw/wav8/p269/p269_247.wav
40087,p269,I know I'm in a very special position.,./data/VCTK/raw/wav8/p269/p269_246.wav
40088,p269,"I should think so, too.",./data/VCTK/raw/wav8/p269/p269_252.wav
40089,p269,It happens from time to time.,./data/VCTK/raw/wav8/p269/p269_285.wav
40090,p269,What would be the timetable for withdrawal?,./data/VCTK/raw/wav8/p269/p269_291.wav
40091,p269,He is now resident in England.,./data/VCTK/raw/wav8/p269/p269_078.wav
40092,p269,There will be no shortage of quality applicants.,./data/VCTK/raw/wav8/p269/p269_044.wav
40093,p269,I was inspired by two things.,./data/VCTK/raw/wav8/p269/p269_050.wav
40094,p269,Someone who cares,./data/VCTK/raw/wav8/p269/p269_087.wav
40095,p269,Today I couldn't run on it.,./data/VCTK/raw/wav8/p269/p269_093.wav
40096,p269,This is the first big idea of the Scottish Parliament election.,./data/VCTK/raw/wav8/p269/p269_118.wav
40097,p269,So the European elections are extremely important.,./data/VCTK/raw/wav8/p269/p269_130.wav
40098,p269,Lady Thatcher was the only woman with full membership.,./data/VCTK/raw/wav8/p269/p269_124.wav
40099,p269,Ms Anderson yesterday put a brave face on the departure.,./data/VCTK/raw/wav8/p269/p269_332.wav
40100,p269,It's about my time as a guitarist.,./data/VCTK/raw/wav8/p269/p269_326.wav
40101,p269,Kids are terrible.,./data/VCTK/raw/wav8/p269/p269_330.wav
40102,p269,We have got no money to go anywhere.,./data/VCTK/raw/wav8/p269/p269_324.wav
40103,p269,It is no country for a man or woman of letters.,./data/VCTK/raw/wav8/p269/p269_318.wav
40104,p269,Who will attend?,./data/VCTK/raw/wav8/p269/p269_132.wav
40105,p269,His son has been travelling with the Tartan Army for years.,./data/VCTK/raw/wav8/p269/p269_126.wav
40106,p269,That's the principal difference between an artist and a dog.,./data/VCTK/raw/wav8/p269/p269_085.wav
40107,p269,We see the rapid reaction force as the way ahead.,./data/VCTK/raw/wav8/p269/p269_091.wav
40108,p269,We're in the premier division and we intend to stay there.,./data/VCTK/raw/wav8/p269/p269_046.wav
40109,p269,It's very odd.,./data/VCTK/raw/wav8/p269/p269_052.wav
40110,p269,They were too hard.,./data/VCTK/raw/wav8/p269/p269_287.wav
40111,p269,Who will perform?,./data/VCTK/raw/wav8/p269/p269_293.wav
40112,p269,"In fact, it is deeply unpleasant.",./data/VCTK/raw/wav8/p269/p269_244.wav
40113,p269,"It's a record label, not a form of music.",./data/VCTK/raw/wav8/p269/p269_250.wav
40114,p269,It's a way of life.,./data/VCTK/raw/wav8/p269/p269_278.wav
40115,p269,The decision was announced at its annual conference in Dunfermline.,./data/VCTK/raw/wav8/p269/p269_279.wav
40116,p269,I was shocked.,./data/VCTK/raw/wav8/p269/p269_251.wav
40117,p269,It is linked to the row over proposed changes at Scottish Ballet.,./data/VCTK/raw/wav8/p269/p269_245.wav
40118,p269,It was a virus.,./data/VCTK/raw/wav8/p269/p269_292.wav
40119,p269,"If not, he should go home.",./data/VCTK/raw/wav8/p269/p269_286.wav
40120,p269,We have not given up hope.,./data/VCTK/raw/wav8/p269/p269_053.wav
40121,p269,Who can say?,./data/VCTK/raw/wav8/p269/p269_047.wav
40122,p269,He put some colour into Scottish history.,./data/VCTK/raw/wav8/p269/p269_090.wav
40123,p269,That is bound to happen.,./data/VCTK/raw/wav8/p269/p269_084.wav
40124,p269,Next season for every manager is a long time away.,./data/VCTK/raw/wav8/p269/p269_127.wav
40125,p269,Twaddle is a case in point.,./data/VCTK/raw/wav8/p269/p269_133.wav
40126,p269,They would now be able to look forward with confidence.,./data/VCTK/raw/wav8/p269/p269_319.wav
40127,p269,This wasn't the way it was supposed to be.,./data/VCTK/raw/wav8/p269/p269_325.wav
40128,p269,Henman has been warned.,./data/VCTK/raw/wav8/p269/p269_331.wav
40129,p269,It is unusual.,./data/VCTK/raw/wav8/p269/p269_395.wav
40130,p269,It is a large number.,./data/VCTK/raw/wav8/p269/p269_381.wav
40131,p269,"It was so new, so exciting.",./data/VCTK/raw/wav8/p269/p269_356.wav
40132,p269,Is there a new way forward?,./data/VCTK/raw/wav8/p269/p269_342.wav
40133,p269,Mr Kennedy is not a candidate for the Scottish Parliament.,./data/VCTK/raw/wav8/p269/p269_197.wav
40134,p269,Everyone can be bought.,./data/VCTK/raw/wav8/p269/p269_183.wav
40135,p269,I am now unemployed.,./data/VCTK/raw/wav8/p269/p269_168.wav
40136,p269,It's like a football team.,./data/VCTK/raw/wav8/p269/p269_154.wav
40137,p269,Everyone is in favour of the need for welfare reform in general.,./data/VCTK/raw/wav8/p269/p269_140.wav
40138,p269,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.",./data/VCTK/raw/wav8/p269/p269_008.wav
40139,p269,Many complicated ideas about the rainbow have been formed.,./data/VCTK/raw/wav8/p269/p269_020.wav
40140,p269,Mr Ferguson became a minister after seven years as a journalist.,./data/VCTK/raw/wav8/p269/p269_034.wav
40141,p269,The council has proposed a temporary barrier to protect the monument.,./data/VCTK/raw/wav8/p269/p269_222.wav
40142,p269,"Of course, that is not the whole story.",./data/VCTK/raw/wav8/p269/p269_236.wav
40143,p269,Half of young people had had contact with the police.,./data/VCTK/raw/wav8/p269/p269_237.wav
40144,p269,The Prime Minister has a huge regard for Mo.,./data/VCTK/raw/wav8/p269/p269_223.wav
40145,p269,Help is needed.,./data/VCTK/raw/wav8/p269/p269_035.wav
40146,p269,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drop increases.",./data/VCTK/raw/wav8/p269/p269_021.wav
40147,p269,"There is , according to legend, a boiling pot of gold at one end.",./data/VCTK/raw/wav8/p269/p269_009.wav
40148,p269,We are currently consulting with a wide range of interested parties.,./data/VCTK/raw/wav8/p269/p269_141.wav
40149,p269,It would be a last resort.,./data/VCTK/raw/wav8/p269/p269_155.wav
40150,p269,Military action is the only option we have on the table today.,./data/VCTK/raw/wav8/p269/p269_169.wav
40151,p269,"I've been in two finals, and I've got a medal.",./data/VCTK/raw/wav8/p269/p269_182.wav
40152,p269,We must keep our feet on the ground.,./data/VCTK/raw/wav8/p269/p269_196.wav
40153,p269,They also recovered a picture of Osama bin Laden.,./data/VCTK/raw/wav8/p269/p269_343.wav
40154,p269,Sex offender programmes to be retained by public sector.,./data/VCTK/raw/wav8/p269/p269_357.wav
40155,p269,They play together perfectly.,./data/VCTK/raw/wav8/p269/p269_380.wav
40156,p269,I'm pleased about one thing.,./data/VCTK/raw/wav8/p269/p269_394.wav
40157,p269,He could not be contacted for further comment yesterday.,./data/VCTK/raw/wav8/p269/p269_382.wav
40158,p269,"We have to pull together, or we will hang apart.",./data/VCTK/raw/wav8/p269/p269_396.wav
40159,p269,I expected these kind of questions.,./data/VCTK/raw/wav8/p269/p269_369.wav
40160,p269,It is a strong case.,./data/VCTK/raw/wav8/p269/p269_341.wav
40161,p269,The train was on time.,./data/VCTK/raw/wav8/p269/p269_355.wav
40162,p269,It was a great achievement to win at Wembley.,./data/VCTK/raw/wav8/p269/p269_180.wav
40163,p269,"I think the Commission has been very, very slow to react.",./data/VCTK/raw/wav8/p269/p269_194.wav
40164,p269,He sees a difference in the style of the two teams.,./data/VCTK/raw/wav8/p269/p269_143.wav
40165,p269,He will emerge as a world leader.,./data/VCTK/raw/wav8/p269/p269_157.wav
40166,p269,It can't just be a cynical marketing exercise.,./data/VCTK/raw/wav8/p269/p269_037.wav
40167,p269,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",./data/VCTK/raw/wav8/p269/p269_023.wav
40168,p269,But I am a worried man.,./data/VCTK/raw/wav8/p269/p269_209.wav
40169,p269,And thought we would get away with it.,./data/VCTK/raw/wav8/p269/p269_235.wav
40170,p269,"For the refugees, the return will not come a moment too soon.",./data/VCTK/raw/wav8/p269/p269_221.wav
40171,p269,The attacker has been put in foster care.,./data/VCTK/raw/wav8/p269/p269_220.wav
40172,p269,It's like a basketball.,./data/VCTK/raw/wav8/p269/p269_234.wav
40173,p269,"After that time, the market itself will set the prices.",./data/VCTK/raw/wav8/p269/p269_208.wav
40174,p269,The actual primary rainbow observed is said to be the effect of super-imposition of the number of bows.,./data/VCTK/raw/wav8/p269/p269_022.wav
40175,p269,A web site is planned for November.,./data/VCTK/raw/wav8/p269/p269_036.wav
40176,p269,That group reported just before Christmas.,./data/VCTK/raw/wav8/p269/p269_156.wav
